Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","661","Cocoa, beans","1996","1996","7021","Annual value","USD","879.7","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","656","Coffee, green","1996","1996","7021","Annual value","USD","1466.1","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","661","Cocoa, beans","1999","1999","7021","Annual value","USD","930.6","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","656","Coffee, green","1999","1999","7021","Annual value","USD","1167.8","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","661","Cocoa, beans","2000","2000","7021","Annual value","USD","540.7","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","656","Coffee, green","2000","2000","7021","Annual value","USD","491.6","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","661","Cocoa, beans","2001","2001","7021","Annual value","USD","1110.4","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","656","Coffee, green","2001","2001","7021","Annual value","USD","350.6","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","661","Cocoa, beans","2002","2002","7021","Annual value","USD","1226.7","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","656","Coffee, green","2002","2002","7021","Annual value","USD","441.9","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","661","Cocoa, beans","2003","2003","7021","Annual value","USD","1042.7","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","656","Coffee, green","2003","2003","7021","Annual value","USD","443.9","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","661","Cocoa, beans","2004","2004","7021","Annual value","USD","1126.3","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","656","Coffee, green","2004","2004","7021","Annual value","USD","533.8","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","661","Cocoa, beans","2005","2005","7021","Annual value","USD","1211.4","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","656","Coffee, green","2005","2005","7021","Annual value","USD","946","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","661","Cocoa, beans","2006","2006","7021","Annual value","USD","1212.5","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","656","Coffee, green","2006","2006","7021","Annual value","USD","946.7","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","661","Cocoa, beans","2007","2007","7021","Annual value","USD","1571.1","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","656","Coffee, green","2007","2007","7021","Annual value","USD","1506.5","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","661","Cocoa, beans","2008","2008","7021","Annual value","USD","2101.4","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","656","Coffee, green","2008","2008","7021","Annual value","USD","1248.3","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","661","Cocoa, beans","2009","2009","7021","Annual value","USD","2763.7","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","656","Coffee, green","2009","2009","7021","Annual value","USD","887.4","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","661","Cocoa, beans","2010","2010","7021","Annual value","USD","2634.9","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","656","Coffee, green","2010","2010","7021","Annual value","USD","846","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","661","Cocoa, beans","2011","2011","7021","Annual value","USD","2765.6","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","656","Coffee, green","2011","2011","7021","Annual value","USD","888","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","661","Cocoa, beans","2012","2012","7021","Annual value","USD","2556.2","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","656","Coffee, green","2012","2012","7021","Annual value","USD","820.7","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","661","Cocoa, beans","2013","2013","7021","Annual value","USD","2641.5","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","656","Coffee, green","2013","2013","7021","Annual value","USD","848.1","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","661","Cocoa, beans","2017","2017","7021","Annual value","USD","1679.1","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","656","Coffee, green","2017","2017","7021","Annual value","USD","1395","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","661","Cocoa, beans","2018","2018","7021","Annual value","USD","1980.4","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","656","Coffee, green","2018","2018","7021","Annual value","USD","1170.2","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","661","Cocoa, beans","2019","2019","7021","Annual value","USD","2048.1","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","656","Coffee, green","2019","2019","7021","Annual value","USD","836.3","","Official data"
"PP","Producer Prices","220","Trinidad and Tobago","5531","Producer Price (SLC/tonne)","656","Coffee, green","1991","1991","7021","Annual value","SLC","5923","*","Unofficial figure"
"PP","Producer Prices","220","Trinidad and Tobago","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","1991","1991","7021","Annual value","SLC","2790","","Official data"
"PP","Producer Prices","220","Trinidad and Tobago","5531","Producer Price (SLC/tonne)","656","Coffee, green","1992","1992","7021","Annual value","SLC","6558","*","Unofficial figure"
"PP","Producer Prices","220","Trinidad and Tobago","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","1992","1992","7021","Annual value","SLC","2670","","Official data"
"PP","Producer Prices","220","Trinidad and Tobago","5531","Producer Price (SLC/tonne)","656","Coffee, green","1993","1993","7021","Annual value","SLC","8835","*","Unofficial figure"
"PP","Producer Prices","220","Trinidad and Tobago","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","1993","1993","7021","Annual value","SLC","3030","","Official data"
"PP","Producer Prices","220","Trinidad and Tobago","5531","Producer Price (SLC/tonne)","656","Coffee, green","1994","1994","7021","Annual value","SLC","8503","*","Unofficial figure"
"PP","Producer Prices","220","Trinidad and Tobago","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","1994","1994","7021","Annual value","SLC","3660","","Official data"
"PP","Producer Prices","220","Trinidad and Tobago","5531","Producer Price (SLC/tonne)","656","Coffee, green","1995","1995","7021","Annual value","SLC","8757","*","Unofficial figure"
"PP","Producer Prices","220","Trinidad and Tobago","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","1995","1995","7021","Annual value","SLC","3720","","Official data"
"PP","Producer Prices","220","Trinidad and Tobago","5531","Producer Price (SLC/tonne)","656","Coffee, green","1996","1996","7021","Annual value","SLC","8601","*","Unofficial figure"
"PP","Producer Prices","220","Trinidad and Tobago","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","1996","1996","7021","Annual value","SLC","4080","","Official data"
"PP","Producer Prices","220","Trinidad and Tobago","5531","Producer Price (SLC/tonne)","656","Coffee, green","1997","1997","7021","Annual value","SLC","8519","*","Unofficial figure"
"PP","Producer Prices","220","Trinidad and Tobago","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","1997","1997","7021","Annual value","SLC","3180","","Official data"
"PP","Producer Prices","220","Trinidad and Tobago","5531","Producer Price (SLC/tonne)","656","Coffee, green","1998","1998","7021","Annual value","SLC","8407","*","Unofficial figure"
"PP","Producer Prices","220","Trinidad and Tobago","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","1998","1998","7021","Annual value","SLC","3720","","Official data"
"PP","Producer Prices","220","Trinidad and Tobago","5531","Producer Price (SLC/tonne)","656","Coffee, green","1999","1999","7021","Annual value","SLC","11023","*","Unofficial figure"
"PP","Producer Prices","220","Trinidad and Tobago","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","1999","1999","7021","Annual value","SLC","4560","","Official data"
"PP","Producer Prices","220","Trinidad and Tobago","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2000","2000","7021","Annual value","SLC","4440","","Official data"
"PP","Producer Prices","220","Trinidad and Tobago","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2001","2001","7021","Annual value","SLC","4590","","Official data"
"PP","Producer Prices","220","Trinidad and Tobago","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2002","2002","7021","Annual value","SLC","6519","","Official data"
"PP","Producer Prices","220","Trinidad and Tobago","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2003","2003","7021","Annual value","SLC","6475","","Official data"
"PP","Producer Prices","220","Trinidad and Tobago","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2007","2007","7021","Annual value","SLC","12090","","Official data"
"PP","Producer Prices","220","Trinidad and Tobago","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2008","2008","7021","Annual value","SLC","10100","","Official data"
"PP","Producer Prices","220","Trinidad and Tobago","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2009","2009","7021","Annual value","SLC","25180","","Official data"
"PP","Producer Prices","220","Trinidad and Tobago","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2010","2010","7021","Annual value","SLC","28430","","Official data"
"PP","Producer Prices","220","Trinidad and Tobago","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2011","2011","7021","Annual value","SLC","27490","","Official data"
"PP","Producer Prices","220","Trinidad and Tobago","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2012","2012","7021","Annual value","SLC","27250","","Official data"
"PP","Producer Prices","220","Trinidad and Tobago","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2013","2013","7021","Annual value","SLC","30910","","Official data"
"PP","Producer Prices","220","Trinidad and Tobago","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2014","2014","7021","Annual value","SLC","31900","","Official data"
"PP","Producer Prices","220","Trinidad and Tobago","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2015","2015","7021","Annual value","SLC","34400","","Official data"
"PP","Producer Prices","220","Trinidad and Tobago","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2016","2016","7021","Annual value","SLC","34310","","Official data"
"PP","Producer Prices","220","Trinidad and Tobago","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2017","2017","7021","Annual value","SLC","39910","","Official data"
"PP","Producer Prices","220","Trinidad and Tobago","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2018","2018","7021","Annual value","SLC","37440","","Official data"
"PP","Producer Prices","220","Trinidad and Tobago","5532","Producer Price (USD/tonne)","656","Coffee, green","1991","1991","7021","Annual value","USD","1393.6","*","Unofficial figure"
"PP","Producer Prices","220","Trinidad and Tobago","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","1991","1991","7021","Annual value","USD","656.5","","Official data"
"PP","Producer Prices","220","Trinidad and Tobago","5532","Producer Price (USD/tonne)","656","Coffee, green","1992","1992","7021","Annual value","USD","1543.1","*","Unofficial figure"
"PP","Producer Prices","220","Trinidad and Tobago","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","1992","1992","7021","Annual value","USD","628.2","","Official data"
"PP","Producer Prices","220","Trinidad and Tobago","5532","Producer Price (USD/tonne)","656","Coffee, green","1993","1993","7021","Annual value","USD","1651.1","*","Unofficial figure"
"PP","Producer Prices","220","Trinidad and Tobago","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","1993","1993","7021","Annual value","USD","566.2","","Official data"
"PP","Producer Prices","220","Trinidad and Tobago","5532","Producer Price (USD/tonne)","656","Coffee, green","1994","1994","7021","Annual value","USD","1435.1","*","Unofficial figure"
"PP","Producer Prices","220","Trinidad and Tobago","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","1994","1994","7021","Annual value","USD","617.7","","Official data"
"PP","Producer Prices","220","Trinidad and Tobago","5532","Producer Price (USD/tonne)","656","Coffee, green","1995","1995","7021","Annual value","USD","1472.3","*","Unofficial figure"
"PP","Producer Prices","220","Trinidad and Tobago","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","1995","1995","7021","Annual value","USD","625.4","","Official data"
"PP","Producer Prices","220","Trinidad and Tobago","5532","Producer Price (USD/tonne)","656","Coffee, green","1996","1996","7021","Annual value","USD","1432.3","*","Unofficial figure"
"PP","Producer Prices","220","Trinidad and Tobago","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","1996","1996","7021","Annual value","USD","679.4","","Official data"
"PP","Producer Prices","220","Trinidad and Tobago","5532","Producer Price (USD/tonne)","656","Coffee, green","1997","1997","7021","Annual value","USD","1362.7","*","Unofficial figure"
"PP","Producer Prices","220","Trinidad and Tobago","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","1997","1997","7021","Annual value","USD","508.7","","Official data"
"PP","Producer Prices","220","Trinidad and Tobago","5532","Producer Price (USD/tonne)","656","Coffee, green","1998","1998","7021","Annual value","USD","1334.8","*","Unofficial figure"
"PP","Producer Prices","220","Trinidad and Tobago","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","1998","1998","7021","Annual value","USD","590.6","","Official data"
"PP","Producer Prices","220","Trinidad and Tobago","5532","Producer Price (USD/tonne)","656","Coffee, green","1999","1999","7021","Annual value","USD","1750","*","Unofficial figure"
"PP","Producer Prices","220","Trinidad and Tobago","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","1999","1999","7021","Annual value","USD","723.9","","Official data"
"PP","Producer Prices","220","Trinidad and Tobago","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2000","2000","7021","Annual value","USD","704.8","","Official data"
"PP","Producer Prices","220","Trinidad and Tobago","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2001","2001","7021","Annual value","USD","736.4","","Official data"
"PP","Producer Prices","220","Trinidad and Tobago","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2002","2002","7021","Annual value","USD","1043.3","","Official data"
"PP","Producer Prices","220","Trinidad and Tobago","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2003","2003","7021","Annual value","USD","1028.6","","Official data"
"PP","Producer Prices","220","Trinidad and Tobago","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2007","2007","7021","Annual value","USD","1910.6","","Official data"
"PP","Producer Prices","220","Trinidad and Tobago","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2008","2008","7021","Annual value","USD","1605.9","","Official data"
"PP","Producer Prices","220","Trinidad and Tobago","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2009","2009","7021","Annual value","USD","3981.1","","Official data"
"PP","Producer Prices","220","Trinidad and Tobago","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2010","2010","7021","Annual value","USD","4459.3","","Official data"
"PP","Producer Prices","220","Trinidad and Tobago","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2011","2011","7021","Annual value","USD","4289.1","","Official data"
"PP","Producer Prices","220","Trinidad and Tobago","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2012","2012","7021","Annual value","USD","4238.2","","Official data"
"PP","Producer Prices","220","Trinidad and Tobago","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2013","2013","7021","Annual value","USD","4797.8","","Official data"
"PP","Producer Prices","220","Trinidad and Tobago","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2014","2014","7021","Annual value","USD","4977.3","","Official data"
"PP","Producer Prices","220","Trinidad and Tobago","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2015","2015","7021","Annual value","USD","5394","","Official data"
"PP","Producer Prices","220","Trinidad and Tobago","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2016","2016","7021","Annual value","USD","5144.7","","Official data"
"PP","Producer Prices","220","Trinidad and Tobago","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2017","2017","7021","Annual value","USD","5886.9","","Official data"
"PP","Producer Prices","220","Trinidad and Tobago","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2018","2018","7021","Annual value","USD","5529.7","","Official data"
"PP","Producer Prices","222","Tunisia","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2006","2006","7021","Annual value","SLC","312","","Official data"
"PP","Producer Prices","222","Tunisia","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2007","2007","7021","Annual value","SLC","332","","Official data"
"PP","Producer Prices","222","Tunisia","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2008","2008","7021","Annual value","SLC","342","","Official data"
"PP","Producer Prices","222","Tunisia","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2009","2009","7021","Annual value","SLC","371","","Official data"
"PP","Producer Prices","222","Tunisia","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2010","2010","7021","Annual value","SLC","366","","Official data"
"PP","Producer Prices","222","Tunisia","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2011","2011","7021","Annual value","SLC","523","","Official data"
"PP","Producer Prices","222","Tunisia","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2012","2012","7021","Annual value","SLC","616.2","","Official data"
"PP","Producer Prices","222","Tunisia","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2013","2013","7021","Annual value","SLC","514","","Official data"
"PP","Producer Prices","222","Tunisia","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2014","2014","7021","Annual value","SLC","589","","Official data"
"PP","Producer Prices","222","Tunisia","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2015","2015","7021","Annual value","SLC","625","","Official data"
"PP","Producer Prices","222","Tunisia","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2016","2016","7021","Annual value","SLC","513","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2006","2006","7021","Annual value","USD","234.4","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2007","2007","7021","Annual value","USD","259.1","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2008","2008","7021","Annual value","USD","277.6","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2009","2009","7021","Annual value","USD","274.8","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2010","2010","7021","Annual value","USD","255.7","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2011","2011","7021","Annual value","USD","371.5","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2012","2012","7021","Annual value","USD","394.5","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2013","2013","7021","Annual value","USD","316.4","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2014","2014","7021","Annual value","USD","346.9","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2015","2015","7021","Annual value","USD","318.6","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2016","2016","7021","Annual value","USD","238.8","","Official data"
"PP","Producer Prices","223","Turkey","5531","Producer Price (SLC/tonne)","667","Tea","1991","1991","7021","Annual value","SLC","1.1","","Official data"
"PP","Producer Prices","223","Turkey","5531","Producer Price (SLC/tonne)","667","Tea","1992","1992","7021","Annual value","SLC","2","","Official data"
"PP","Producer Prices","223","Turkey","5531","Producer Price (SLC/tonne)","667","Tea","1993","1993","7021","Annual value","SLC","3.3","","Official data"
"PP","Producer Prices","223","Turkey","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","1994","1994","7021","Annual value","SLC","8.7","","Official data"
"PP","Producer Prices","223","Turkey","5531","Producer Price (SLC/tonne)","667","Tea","1994","1994","7021","Annual value","SLC","5.4","","Official data"
"PP","Producer Prices","223","Turkey","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","1995","1995","7021","Annual value","SLC","16.1","","Official data"
"PP","Producer Prices","223","Turkey","5531","Producer Price (SLC/tonne)","667","Tea","1995","1995","7021","Annual value","SLC","10.3","","Official data"
"PP","Producer Prices","223","Turkey","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","1996","1996","7021","Annual value","SLC","23.8","","Official data"
"PP","Producer Prices","223","Turkey","5531","Producer Price (SLC/tonne)","667","Tea","1996","1996","7021","Annual value","SLC","20.8","","Official data"
"PP","Producer Prices","223","Turkey","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","1997","1997","7021","Annual value","SLC","45.1","","Official data"
"PP","Producer Prices","223","Turkey","5531","Producer Price (SLC/tonne)","667","Tea","1997","1997","7021","Annual value","SLC","43.8","","Official data"
"PP","Producer Prices","223","Turkey","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","1998","1998","7021","Annual value","SLC","114.9","","Official data"
"PP","Producer Prices","223","Turkey","5531","Producer Price (SLC/tonne)","667","Tea","1998","1998","7021","Annual value","SLC","90","","Official data"
"PP","Producer Prices","223","Turkey","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","1999","1999","7021","Annual value","SLC","173","","Official data"
"PP","Producer Prices","223","Turkey","5531","Producer Price (SLC/tonne)","667","Tea","1999","1999","7021","Annual value","SLC","130","","Official data"
"PP","Producer Prices","223","Turkey","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2000","2000","7021","Annual value","SLC","222.2","","Official data"
"PP","Producer Prices","223","Turkey","5531","Producer Price (SLC/tonne)","667","Tea","2000","2000","7021","Annual value","SLC","162.5","","Official data"
"PP","Producer Prices","223","Turkey","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2001","2001","7021","Annual value","SLC","337.7","","Official data"
"PP","Producer Prices","223","Turkey","5531","Producer Price (SLC/tonne)","667","Tea","2001","2001","7021","Annual value","SLC","250","","Official data"
"PP","Producer Prices","223","Turkey","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2002","2002","7021","Annual value","SLC","519.5","","Official data"
"PP","Producer Prices","223","Turkey","5531","Producer Price (SLC/tonne)","667","Tea","2002","2002","7021","Annual value","SLC","320","","Official data"
"PP","Producer Prices","223","Turkey","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2003","2003","7021","Annual value","SLC","665.9","","Official data"
"PP","Producer Prices","223","Turkey","5531","Producer Price (SLC/tonne)","667","Tea","2003","2003","7021","Annual value","SLC","400","","Official data"
"PP","Producer Prices","223","Turkey","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2004","2004","7021","Annual value","SLC","698.8","","Official data"
"PP","Producer Prices","223","Turkey","5531","Producer Price (SLC/tonne)","667","Tea","2004","2004","7021","Annual value","SLC","525","","Official data"
"PP","Producer Prices","223","Turkey","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2005","2005","7021","Annual value","SLC","760","","Official data"
"PP","Producer Prices","223","Turkey","5531","Producer Price (SLC/tonne)","667","Tea","2005","2005","7021","Annual value","SLC","520","","Official data"
"PP","Producer Prices","223","Turkey","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2006","2006","7021","Annual value","SLC","880","","Official data"
"PP","Producer Prices","223","Turkey","5531","Producer Price (SLC/tonne)","667","Tea","2006","2006","7021","Annual value","SLC","570","","Official data"
"PP","Producer Prices","223","Turkey","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2007","2007","7021","Annual value","SLC","1046.7","","Official data"
"PP","Producer Prices","223","Turkey","5531","Producer Price (SLC/tonne)","667","Tea","2007","2007","7021","Annual value","SLC","640","","Official data"
"PP","Producer Prices","223","Turkey","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2008","2008","7021","Annual value","SLC","1139.9","","Official data"
"PP","Producer Prices","223","Turkey","5531","Producer Price (SLC/tonne)","667","Tea","2008","2008","7021","Annual value","SLC","737","","Official data"
"PP","Producer Prices","223","Turkey","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2009","2009","7021","Annual value","SLC","1054","","Official data"
"PP","Producer Prices","223","Turkey","5531","Producer Price (SLC/tonne)","667","Tea","2009","2009","7021","Annual value","SLC","790","","Official data"
"PP","Producer Prices","223","Turkey","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2010","2010","7021","Annual value","SLC","1617","","Official data"
"PP","Producer Prices","223","Turkey","5531","Producer Price (SLC/tonne)","667","Tea","2010","2010","7021","Annual value","SLC","885","","Official data"
"PP","Producer Prices","223","Turkey","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2011","2011","7021","Annual value","SLC","1245.6","","Official data"
"PP","Producer Prices","223","Turkey","5531","Producer Price (SLC/tonne)","667","Tea","2011","2011","7021","Annual value","SLC","980","","Official data"
"PP","Producer Prices","223","Turkey","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2012","2012","7021","Annual value","SLC","1330.2","","Official data"
"PP","Producer Prices","223","Turkey","5531","Producer Price (SLC/tonne)","667","Tea","2012","2012","7021","Annual value","SLC","1100","","Official data"
"PP","Producer Prices","223","Turkey","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2013","2013","7021","Annual value","SLC","1302.5","","Official data"
"PP","Producer Prices","223","Turkey","5531","Producer Price (SLC/tonne)","667","Tea","2013","2013","7021","Annual value","SLC","1230","","Official data"
"PP","Producer Prices","223","Turkey","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2014","2014","7021","Annual value","SLC","1213.3","","Official data"
"PP","Producer Prices","223","Turkey","5531","Producer Price (SLC/tonne)","667","Tea","2014","2014","7021","Annual value","SLC","1317.5","","Official data"
"PP","Producer Prices","223","Turkey","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2015","2015","7021","Annual value","SLC","1300.8","","Official data"
"PP","Producer Prices","223","Turkey","5531","Producer Price (SLC/tonne)","667","Tea","2015","2015","7021","Annual value","SLC","1580","","Official data"
"PP","Producer Prices","223","Turkey","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2016","2016","7021","Annual value","SLC","1338.7","","Official data"
"PP","Producer Prices","223","Turkey","5531","Producer Price (SLC/tonne)","667","Tea","2016","2016","7021","Annual value","SLC","1770","","Official data"
"PP","Producer Prices","223","Turkey","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2017","2017","7021","Annual value","SLC","1460.8","","Official data"
"PP","Producer Prices","223","Turkey","5531","Producer Price (SLC/tonne)","667","Tea","2017","2017","7021","Annual value","SLC","2000","","Official data"
"PP","Producer Prices","223","Turkey","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2018","2018","7021","Annual value","SLC","1593.7","","Official data"
"PP","Producer Prices","223","Turkey","5531","Producer Price (SLC/tonne)","667","Tea","2018","2018","7021","Annual value","SLC","2320","","Official data"
"PP","Producer Prices","223","Turkey","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2019","2019","7021","Annual value","SLC","2110.9","","Official data"
"PP","Producer Prices","223","Turkey","5531","Producer Price (SLC/tonne)","667","Tea","2019","2019","7021","Annual value","SLC","2900","","Official data"
